Municipio,Circunscripcion,Partido,Candidato,Votos,Partido_Votos,Partido_P,P
BELEN DE UMBRIA,NACIONAL,AHORA COLOMBIA,BERTHALY VIAFARA,8,1335,12.1%,0.07%
BELEN DE UMBRIA,NACIONAL,AHORA COLOMBIA,JOSE DOMINGO JULIO PRETELT,8,1335,12.1%,0.07%
BELEN DE UMBRIA,NACIONAL,AHORA COLOMBIA,LIDY YAHIR CAMACHO TELLEZ,8,1335,12.1%,0.07%
BELEN DE UMBRIA,NACIONAL,ALIANZA POR COLOMBIA,CARLOS JOSE NAVARRO ORTEGA,8,1284,11.64%,0.07%
BELEN DE UMBRIA,NACIONAL,ALIANZA POR COLOMBIA,HERNAN CASTELLANOS FORIGUA,8,1284,11.64%,0.07%
BELEN DE UMBRIA,NACIONAL,ALIANZA POR COLOMBIA,JORGE LUIS ADECHINY HERNANDEZ,8,1284,11.64%,0.07%
BELEN DE UMBRIA,NACIONAL,ALIANZA POR COLOMBIA,JUAN DAVID GOMEZ CAMACHO,8,1284,11.64%,0.07%
BELEN DE UMBRIA,NACIONAL,ALIANZA POR COLOMBIA,JUAN MANUEL CORTES DUEÑAS,8,1284,11.64%,0.07%
BELEN DE UMBRIA,NACIONAL,ALIANZA POR COLOMBIA,JUAN RACHIF CABARCAS RAHMAN,8,1284,11.64%,0.07%
BELEN DE UMBRIA,NACIONAL,ALIANZA POR COLOMBIA,MARIO ANDRES CARCAMO ANGULO,8,1284,11.64%,0.07%
BELEN DE UMBRIA,NACIONAL,ALIANZA POR COLOMBIA,ONE VILLARRUEL RINCON,8,1284,11.64%,0.07%
BELEN DE UMBRIA,NACIONAL,ALIANZA POR COLOMBIA,OSCAR MANUEL LOPEZ JARAMILLO,8,1284,11.64%,0.07%
BELEN DE UMBRIA,NACIONAL,COALICIÓN CAMBIO RADICAL - ALMA,CARLOS ANDRES CHAGUEZA ORTEGA,8,1307,11.85%,0.07%
BELEN DE UMBRIA,NACIONAL,COALICIÓN CAMBIO RADICAL - ALMA,MALLERLY KATHERINE MARTINEZ LINARES,8,1307,11.85%,0.07%
BELEN DE UMBRIA,NACIONAL,COALICIÓN FUERZA CIUDADANA,MATHEO AUGUSTO RINCON GALVIS,8,883,8.0%,0.07%
BELEN DE UMBRIA,NACIONAL,COALICIÓN FUERZA CIUDADANA,NAGUIB ALEXANDER QUESADA MARTINEZ,8,883,8.0%,0.07%
BELEN DE UMBRIA,NACIONAL,COALICIÓN FUERZA CIUDADANA,OCTAVIO LOPEZ SIERRA,8,883,8.0%,0.07%
BELEN DE UMBRIA,NACIONAL,FRENTE AMPLIO UNITARIO,CARLOS ENRIQUE RIVAS SEGURA,8,1237,11.21%,0.07%
BELEN DE UMBRIA,NACIONAL,FRENTE AMPLIO UNITARIO,JORGE ALBERTO ROMERO CARDENAS,8,1237,11.21%,0.07%
BELEN DE UMBRIA,NACIONAL,FRENTE AMPLIO UNITARIO,WILDER RENE CASTIBLANCO MANDON,8,1237,11.21%,0.07%
BELEN DE UMBRIA,NACIONAL,MOVIMIENTO SALVACIÓN NACIONAL,TATIANA PAOLA VILLARREAL VELASQUEZ,8,666,6.03%,0.07%
BELEN DE UMBRIA,NACIONAL,PARTIDO CENTRO DEMOCRÁTICO,PARTIDO CENTRO DEMOCRÁTICO,8,8,0.07%,0.07%
BELEN DE UMBRIA,NACIONAL,PARTIDO CONSERVADOR COLOMBIANO,ALEXANDER BARRUETO RODRIGUEZ,8,1318,11.95%,0.07%
BELEN DE UMBRIA,NACIONAL,PARTIDO CONSERVADOR COLOMBIANO,RICARDO ANDRES ROA CASTELLANOS,8,1318,11.95%,0.07%
BELEN DE UMBRIA,NACIONAL,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,BARBARA CECILIA JARAMILLO MAYA,8,1370,12.42%,0.07%
BELEN DE UMBRIA,NACIONAL,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,GUSTAVO ADOLFO CORRALES CORREA,8,1370,12.42%,0.07%
BELEN DE UMBRIA,NACIONAL,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,JUAN PABLO SOLARTE CHAVES,8,1370,12.42%,0.07%
BELEN DE UMBRIA,NACIONAL,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,VANESSA PALACIOS QUINTERO,8,1370,12.42%,0.07%
BELEN DE UMBRIA,NACIONAL,PARTIDO LIBERAL COLOMBIANO,ERWIN JESUS LECHUGA HEREDIA,8,1272,11.53%,0.07%
BELEN DE UMBRIA,NACIONAL,PARTIDO LIBERAL COLOMBIANO,GLORIA ELENA MESA CEBALLOS,8,1272,11.53%,0.07%
BELEN DE UMBRIA,NACIONAL,PARTIDO LIBERAL COLOMBIANO,MARIA EUGENIA LOPERA MONSALVE,8,1272,11.53%,0.07%
BELEN DE UMBRIA,NACIONAL,PARTIDO LIBERAL COLOMBIANO,RAMON RICARDO MARTINEZ MARTINEZ,8,1272,11.53%,0.07%
BELEN DE UMBRIA,NACIONAL,AHORA COLOMBIA,CRISTIAN MARINO SAMBONI,7,1335,12.1%,0.06%
BELEN DE UMBRIA,NACIONAL,AHORA COLOMBIA,EDWIN YOBANY VIVAS PEREZ,7,1335,12.1%,0.06%
BELEN DE UMBRIA,NACIONAL,AHORA COLOMBIA,JUAN GABRIEL HURTADO BARAHONA,7,1335,12.1%,0.06%
BELEN DE UMBRIA,NACIONAL,AHORA COLOMBIA,MIREYA RAMIREZ PULIDO,7,1335,12.1%,0.06%
BELEN DE UMBRIA,NACIONAL,ALIANZA POR COLOMBIA,ARIEL FERNANDO AVILA MARTINEZ,7,1284,11.64%,0.06%
BELEN DE UMBRIA,NACIONAL,ALIANZA POR COLOMBIA,GERVASIO GARCES MORENO,7,1284,11.64%,0.06%
BELEN DE UMBRIA,NACIONAL,ALIANZA POR COLOMBIA,NESTOR DANIEL GARCIA COLORADO,7,1284,11.64%,0.06%
BELEN DE UMBRIA,NACIONAL,COALICIÓN CAMBIO RADICAL - ALMA,NOHORA MAYORGA ROMERO,7,1307,11.85%,0.06%
BELEN DE UMBRIA,NACIONAL,COALICIÓN FUERZA CIUDADANA,LUIS ENRIQUE HERNANDEZ CARO,7,883,8.0%,0.06%
BELEN DE UMBRIA,NACIONAL,COALICIÓN FUERZA CIUDADANA,SANDRA ANGULO MINA,7,883,8.0%,0.06%
BELEN DE UMBRIA,NACIONAL,COALICIÓN FUERZA CIUDADANA,SIDNEY SANCHEZ ROJAS,7,883,8.0%,0.06%
BELEN DE UMBRIA,NACIONAL,CREEMOS,CREEMOS,7,271,2.45%,0.06%
BELEN DE UMBRIA,NACIONAL,CREEMOS,NELSON BARRERA ROA,7,271,2.45%,0.06%
BELEN DE UMBRIA,NACIONAL,FRENTE AMPLIO UNITARIO,GUSTAVO ADOLFO SANABRIA REY,7,1237,11.21%,0.06%
BELEN DE UMBRIA,NACIONAL,FRENTE AMPLIO UNITARIO,MARTA LILIANA RODAS CANO,7,1237,11.21%,0.06%
BELEN DE UMBRIA,NACIONAL,FRENTE AMPLIO UNITARIO,RONALD TENORIO FRANCO,7,1237,11.21%,0.06%
BELEN DE UMBRIA,NACIONAL,PARTIDO CONSERVADOR COLOMBIANO,ANDRES FERNANDO VASQUEZ VARGAS,7,1318,11.95%,0.06%
BELEN DE UMBRIA,NACIONAL,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,JORGE ANDRES CORDERO VARILLA,7,1370,12.42%,0.06%
BELEN DE UMBRIA,NACIONAL,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,PABLO ANTONIO BUSTACARA LARGO,7,1370,12.42%,0.06%
BELEN DE UMBRIA,NACIONAL,PARTIDO LIBERAL COLOMBIANO,ANA CECILIA VARGAS FORERO,7,1272,11.53%,0.06%
BELEN DE UMBRIA,NACIONAL,PARTIDO LIBERAL COLOMBIANO,ANA ISABEL URANGO SOTELO,7,1272,11.53%,0.06%
BELEN DE UMBRIA,NACIONAL,PARTIDO LIBERAL COLOMBIANO,JENNY PAOLA GARCIA MACIAS,7,1272,11.53%,0.06%
BELEN DE UMBRIA,NACIONAL,PARTIDO LIBERAL COLOMBIANO,ROSALBINA VALENCIA GRACIANO,7,1272,11.53%,0.06%
BELEN DE UMBRIA,NACIONAL,ALIANZA POR COLOMBIA,CRISTIAN DANILO AVENDAÑO FINO,6,1284,11.64%,0.05%
BELEN DE UMBRIA,NACIONAL,COALICIÓN FUERZA CIUDADANA,DIEGO ARMANDO RUBIANO GUZMAN,6,883,8.0%,0.05%
BELEN DE UMBRIA,NACIONAL,FRENTE AMPLIO UNITARIO,ALEJANDRO DE LIMA BOHMER,6,1237,11.21%,0.05%
BELEN DE UMBRIA,NACIONAL,FRENTE AMPLIO UNITARIO,FREDY JULIAN CORTES URQUIJO,6,1237,11.21%,0.05%
BELEN DE UMBRIA,NACIONAL,PARTIDO CONSERVADOR COLOMBIANO,LACIDES CARMELO TRUJILLO CARRILLO,6,1318,11.95%,0.05%
BELEN DE UMBRIA,NACIONAL,PARTIDO CONSERVADOR COLOMBIANO,PARTIDO CONSERVADOR COLOMBIANO,6,1318,11.95%,0.05%
BELEN DE UMBRIA,NACIONAL,PARTIDO CONSERVADOR COLOMBIANO,RUBEN DARIO GIRALDO CARVAJAL,6,1318,11.95%,0.05%
BELEN DE UMBRIA,NACIONAL,PARTIDO CONSERVADOR COLOMBIANO,WILMAN ACUÑA MONTOYA,6,1318,11.95%,0.05%
BELEN DE UMBRIA,NACIONAL,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,LEONARDO ALBERTO NUÑEZ PRIETO,6,1370,12.42%,0.05%
BELEN DE UMBRIA,NACIONAL,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,LUIS CARLOS SEGURA RUBIANO,6,1370,12.42%,0.05%
BELEN DE UMBRIA,NACIONAL,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,MARIA MIRTHA ROMERO SEGURA,6,1370,12.42%,0.05%
BELEN DE UMBRIA,NACIONAL,PARTIDO LIBERAL COLOMBIANO,ALEJANDRO ALBERTO VEGA PEREZ,6,1272,11.53%,0.05%
BELEN DE UMBRIA,NACIONAL,PARTIDO LIBERAL COLOMBIANO,ANA ELVIA FELIX FUQUEN,6,1272,11.53%,0.05%
BELEN DE UMBRIA,NACIONAL,PARTIDO LIBERAL COLOMBIANO,JOSE DOMINGO CASTILLO TORRES,6,1272,11.53%,0.05%
BELEN DE UMBRIA,NACIONAL,PARTIDO LIBERAL COLOMBIANO,VALENTINA CORREA RESTREPO,6,1272,11.53%,0.05%
BELEN DE UMBRIA,NACIONAL,COALICIÓN CAMBIO RADICAL - ALMA,FRANCISCO JAVIER ALVARADO NIÑO,5,1307,11.85%,0.04%
BELEN DE UMBRIA,NACIONAL,COALICIÓN CAMBIO RADICAL - ALMA,LUIS HERLINDO MENDIETA OVALLE,5,1307,11.85%,0.04%
BELEN DE UMBRIA,NACIONAL,COALICIÓN FUERZA CIUDADANA,MOISES GUARIN POVEDA,5,883,8.0%,0.04%
BELEN DE UMBRIA,NACIONAL,CREEMOS,JHON ALEX MENDEZ VARGAS,5,271,2.45%,0.04%
BELEN DE UMBRIA,NACIONAL,FRENTE AMPLIO UNITARIO,NATALIA SORAYA GIRALDO VALLEJO,5,1237,11.21%,0.04%
BELEN DE UMBRIA,NACIONAL,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,MARIA EDITH CASTELLANOS GARCIA,5,1370,12.42%,0.04%
BELEN DE UMBRIA,NACIONAL,PARTIDO LIBERAL COLOMBIANO,ALIX YIRLEY VARGAS TORRADO,5,1272,11.53%,0.04%
BELEN DE UMBRIA,NACIONAL,PARTIDO LIBERAL COLOMBIANO,MARTHA MARIN SUAREZ,5,1272,11.53%,0.04%
BELEN DE UMBRIA,NACIONAL,COALICIÓN CAMBIO RADICAL - ALMA,JORGE IVAN CARDENAS GIRALDO,4,1307,11.85%,0.03%
BELEN DE UMBRIA,NACIONAL,COALICIÓN CAMBIO RADICAL - ALMA,LINA MARIA GARRIDO MARTIN,4,1307,11.85%,0.03%
BELEN DE UMBRIA,NACIONAL,COALICIÓN FUERZA CIUDADANA,WILSON BURITICA GIRALDO,4,883,8.0%,0.03%
BELEN DE UMBRIA,NACIONAL,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,MANUEL OVIDIO JIMENEZ LOPEZ,4,1370,12.42%,0.03%
BELEN DE UMBRIA,NACIONAL,PARTIDO LIBERAL COLOMBIANO,ALEIDA GONZALEZ HINCAPIE,4,1272,11.53%,0.03%
BELEN DE UMBRIA,NACIONAL,PARTIDO CONSERVADOR COLOMBIANO,LUIS ALEJANDRO TOVAR ARIAS,3,1318,11.95%,0.02%
BELEN DE UMBRIA,NACIONAL,PARTIDO LIBERAL COLOMBIANO,AURA VANESSA AGUILAR MORENO,1,1272,11.53%,0.01%
BELEN DE UMBRIA,NACIONAL,COLOMBIA SEGURA Y PRÓSPERA,ALBA GERMANIA CORTES QUIJANO,0,13,0.11%,0.0%
BELEN DE UMBRIA,NACIONAL,COLOMBIA SEGURA Y PRÓSPERA,CESAR AUGUSTO FERNANDEZ AFRICANO,0,13,0.11%,0.0%
BELEN DE UMBRIA,NACIONAL,COLOMBIA SEGURA Y PRÓSPERA,EDITH YOLIMA FERNANDEZ AFRICANO,0,13,0.11%,0.0%
BELEN DE UMBRIA,NACIONAL,COLOMBIA SEGURA Y PRÓSPERA,HOLMAN EDUARDO SANCHEZ TAFUR,0,13,0.11%,0.0%
BELEN DE UMBRIA,NACIONAL,COLOMBIA SEGURA Y PRÓSPERA,JAIRO PEDRAZA COSTO,0,13,0.11%,0.0%
BELEN DE UMBRIA,NACIONAL,COLOMBIA SEGURA Y PRÓSPERA,JAVIER GRANADOS RIOS,0,13,0.11%,0.0%
BELEN DE UMBRIA,NACIONAL,COLOMBIA SEGURA Y PRÓSPERA,LUIS ELIAS QUIROGA ARJONA,0,13,0.11%,0.0%
BELEN DE UMBRIA,NACIONAL,COLOMBIA SEGURA Y PRÓSPERA,LUZ YENNY GONZALEZ MONTES,0,13,0.11%,0.0%
BELEN DE UMBRIA,NACIONAL,COLOMBIA SEGURA Y PRÓSPERA,MARIO RICARDO SANCHEZ TRONCOSO,0,13,0.11%,0.0%
BELEN DE UMBRIA,NACIONAL,COLOMBIA SEGURA Y PRÓSPERA,MARTHA LEONOR OCHOA RODRIGUEZ,0,13,0.11%,0.0%
BELEN DE UMBRIA,NACIONAL,COLOMBIA SEGURA Y PRÓSPERA,PATRICIA SABOGAL AMAYA,0,13,0.11%,0.0%
BELEN DE UMBRIA,NACIONAL,LA LISTA DE OVIEDO - CON TODA POR COLOMBIA,ADALIN SEPULVEDA LOZANO,0,11,0.09%,0.0%
BELEN DE UMBRIA,NACIONAL,LA LISTA DE OVIEDO - CON TODA POR COLOMBIA,ALVARO PIO VALENCIA VELEZ,0,11,0.09%,0.0%
BELEN DE UMBRIA,NACIONAL,LA LISTA DE OVIEDO - CON TODA POR COLOMBIA,BETZY PATRICIA MARTINEZ ZAPATERO,0,11,0.09%,0.0%
BELEN DE UMBRIA,NACIONAL,LA LISTA DE OVIEDO - CON TODA POR COLOMBIA,CARMEN MARIA CARRASCAL ALMENTERO,0,11,0.09%,0.0%
BELEN DE UMBRIA,NACIONAL,LA LISTA DE OVIEDO - CON TODA POR COLOMBIA,FRANCISCO DANIEL GOMEZ ZULUAGA,0,11,0.09%,0.0%
BELEN DE UMBRIA,NACIONAL,LA LISTA DE OVIEDO - CON TODA POR COLOMBIA,JUAN FELIPE CARRILLO MORA,0,11,0.09%,0.0%
BELEN DE UMBRIA,NACIONAL,LA LISTA DE OVIEDO - CON TODA POR COLOMBIA,MARIA CLAUDIA CANEDA BRUNAL,0,11,0.09%,0.0%
BELEN DE UMBRIA,NACIONAL,LA LISTA DE OVIEDO - CON TODA POR COLOMBIA,MONICA ALEJANDRA GOMEZ LAVERDE,0,11,0.09%,0.0%
BELEN DE UMBRIA,NACIONAL,PACTO HISTÓRICO SENADO,ADRIANA MARIA RUIZ HENAO,0,18,0.16%,0.0%
BELEN DE UMBRIA,NACIONAL,PACTO HISTÓRICO SENADO,AGMETH JOSE ESCAF TIJERINO,0,18,0.16%,0.0%
BELEN DE UMBRIA,NACIONAL,PACTO HISTÓRICO SENADO,AIDA YOLANDA AVELLA ESQUIVEL,0,18,0.16%,0.0%
BELEN DE UMBRIA,NACIONAL,PACTO HISTÓRICO SENADO,ALBERTO MANUEL GASCON GIRALDO,0,18,0.16%,0.0%
BELEN DE UMBRIA,NACIONAL,PACTO HISTÓRICO SENADO,ALDO ESPINOSA RAPALINO,0,18,0.16%,0.0%
BELEN DE UMBRIA,NACIONAL,PACTO HISTÓRICO SENADO,ALEX XAVIER FLOREZ HERNANDEZ,0,18,0.16%,0.0%
BELEN DE UMBRIA,NACIONAL,PACTO HISTÓRICO SENADO,ALEXANDER CHALA SAENZ,0,18,0.16%,0.0%
BELEN DE UMBRIA,NACIONAL,PACTO HISTÓRICO SENADO,ALICIA RAMOS PACHECO,0,18,0.16%,0.0%
BELEN DE UMBRIA,NACIONAL,PACTO HISTÓRICO SENADO,ALIRIO URIBE MUÑOZ,0,18,0.16%,0.0%
BELEN DE UMBRIA,NACIONAL,PACTO HISTÓRICO SENADO,ALONSO FERNANDEZ GOMEZ,0,18,0.16%,0.0%
BELEN DE UMBRIA,NACIONAL,PACTO HISTÓRICO SENADO,ANDRES FELIPE RIOS GIRALDO,0,18,0.16%,0.0%
BELEN DE UMBRIA,NACIONAL,PACTO HISTÓRICO SENADO,ANGELICA MARIA GUTIERREZ DAZA,0,18,0.16%,0.0%
BELEN DE UMBRIA,NACIONAL,PACTO HISTÓRICO SENADO,ARTURO DE JESUS VILLA SERNA,0,18,0.16%,0.0%
BELEN DE UMBRIA,NACIONAL,PACTO HISTÓRICO SENADO,CARLOS ALBERTO BENAVIDES MORA,0,18,0.16%,0.0%
BELEN DE UMBRIA,NACIONAL,PACTO HISTÓRICO SENADO,CARMEN PATRICIA CAICEDO OMAR,0,18,0.16%,0.0%
BELEN DE UMBRIA,NACIONAL,PACTO HISTÓRICO SENADO,CATALINA DEL SOCORRO PEREZ PEREZ,0,18,0.16%,0.0%
BELEN DE UMBRIA,NACIONAL,PACTO HISTÓRICO SENADO,CLEMENCIA CARABALI RODALLEGA,0,18,0.16%,0.0%
BELEN DE UMBRIA,NACIONAL,PACTO HISTÓRICO SENADO,CLEMENTINA RAMIREZ,0,18,0.16%,0.0%
BELEN DE UMBRIA,NACIONAL,PACTO HISTÓRICO SENADO,COLOMBIA SOFIA VILLAMIL QUIROZ,0,18,0.16%,0.0%
BELEN DE UMBRIA,NACIONAL,PACTO HISTÓRICO SENADO,CRISTIAN KEVIN GOMEZ PAZ,0,18,0.16%,0.0%
BELEN DE UMBRIA,NACIONAL,PACTO HISTÓRICO SENADO,DAGOBERTO QUIROGA COLLAZOS,0,18,0.16%,0.0%
BELEN DE UMBRIA,NACIONAL,PACTO HISTÓRICO SENADO,DARIO FERNANDO ESCOBAR PEREZ,0,18,0.16%,0.0%
BELEN DE UMBRIA,NACIONAL,PACTO HISTÓRICO SENADO,DAVID RICARDO RACERO MAYORCA,0,18,0.16%,0.0%
BELEN DE UMBRIA,NACIONAL,PACTO HISTÓRICO SENADO,DEISY JOHANA OSORIO MARQUEZ,0,18,0.16%,0.0%
BELEN DE UMBRIA,NACIONAL,PACTO HISTÓRICO SENADO,DEYCI ALEJANDRA OMAÑA ORTIZ,0,18,0.16%,0.0%
BELEN DE UMBRIA,NACIONAL,PACTO HISTÓRICO SENADO,DIANA CAROLINA CORCHO MEJIA,0,18,0.16%,0.0%
BELEN DE UMBRIA,NACIONAL,PACTO HISTÓRICO SENADO,DIANA CAROLINA MEJIA OVIEDO,0,18,0.16%,0.0%
BELEN DE UMBRIA,NACIONAL,PACTO HISTÓRICO SENADO,DIANA MARCELA GOMEZ CORREAL,0,18,0.16%,0.0%
BELEN DE UMBRIA,NACIONAL,PACTO HISTÓRICO SENADO,DORINA HERNANDEZ PALOMINO,0,18,0.16%,0.0%
BELEN DE UMBRIA,NACIONAL,PACTO HISTÓRICO SENADO,DORIS PATRICIA CARVAJAL LONDOÑO,0,18,0.16%,0.0%
BELEN DE UMBRIA,NACIONAL,PACTO HISTÓRICO SENADO,EDGAR ROMERO MACIAS,0,18,0.16%,0.0%
BELEN DE UMBRIA,NACIONAL,PACTO HISTÓRICO SENADO,EDUARD GIOVANNY SARMIENTO HIDALGO,0,18,0.16%,0.0%
BELEN DE UMBRIA,NACIONAL,PACTO HISTÓRICO SENADO,ELIECER GERARDO MORALES POLANCO,0,18,0.16%,0.0%
BELEN DE UMBRIA,NACIONAL,PACTO HISTÓRICO SENADO,ETNA TAMARA ARGOTE CALDERON,0,18,0.16%,0.0%
BELEN DE UMBRIA,NACIONAL,PACTO HISTÓRICO SENADO,FELICIANO VALENCIA MEDINA,0,18,0.16%,0.0%
BELEN DE UMBRIA,NACIONAL,PACTO HISTÓRICO SENADO,FERNEY SILVA IDROBO,0,18,0.16%,0.0%
BELEN DE UMBRIA,NACIONAL,PACTO HISTÓRICO SENADO,GERMAN ENRIQUE BAUTISTA JAIMES,0,18,0.16%,0.0%
BELEN DE UMBRIA,NACIONAL,PACTO HISTÓRICO SENADO,GLORIA LUCERO HERRERA CONTRERAS,0,18,0.16%,0.0%
BELEN DE UMBRIA,NACIONAL,PACTO HISTÓRICO SENADO,HORACIO CORREA GARRIDO,0,18,0.16%,0.0%
BELEN DE UMBRIA,NACIONAL,PACTO HISTÓRICO SENADO,ISABEL CRISTINA ZULETA LOPEZ,0,18,0.16%,0.0%
BELEN DE UMBRIA,NACIONAL,PACTO HISTÓRICO SENADO,JACQUELINE CASTILLO PEÑA,0,18,0.16%,0.0%
BELEN DE UMBRIA,NACIONAL,PACTO HISTÓRICO SENADO,JAEL QUIROGA CARRILLO,0,18,0.16%,0.0%
BELEN DE UMBRIA,NACIONAL,PACTO HISTÓRICO SENADO,JAIME CALDERON HERRERA,0,18,0.16%,0.0%
BELEN DE UMBRIA,NACIONAL,PACTO HISTÓRICO SENADO,JARRINSON MARTINEZ COLLAZOS,0,18,0.16%,0.0%
BELEN DE UMBRIA,NACIONAL,PACTO HISTÓRICO SENADO,JORGE ALEJANDRO OCAMPO GIRALDO,0,18,0.16%,0.0%
BELEN DE UMBRIA,NACIONAL,PACTO HISTÓRICO SENADO,JORGE ANDRES CANCIMANCE LOPEZ,0,18,0.16%,0.0%
BELEN DE UMBRIA,NACIONAL,PACTO HISTÓRICO SENADO,JORGE IVAN VELEZ CALVO,0,18,0.16%,0.0%
BELEN DE UMBRIA,NACIONAL,PACTO HISTÓRICO SENADO,JOSE ANTONIO TAMARA LEON,0,18,0.16%,0.0%
BELEN DE UMBRIA,NACIONAL,PACTO HISTÓRICO SENADO,JOSE DE JESUS CAMACHO GAMERO,0,18,0.16%,0.0%
BELEN DE UMBRIA,NACIONAL,PACTO HISTÓRICO SENADO,JUAN FELIPE RODRIGUEZ VELEZ,0,18,0.16%,0.0%
BELEN DE UMBRIA,NACIONAL,PACTO HISTÓRICO SENADO,JUAN MANUEL MURILLO MARTINEZ,0,18,0.16%,0.0%
BELEN DE UMBRIA,NACIONAL,PACTO HISTÓRICO SENADO,JULIO CESAR GONZALEZ QUICENO,0,18,0.16%,0.0%
BELEN DE UMBRIA,NACIONAL,PACTO HISTÓRICO SENADO,KAMELIA EDITH ZULUAGA NAVARRO,0,18,0.16%,0.0%
BELEN DE UMBRIA,NACIONAL,PACTO HISTÓRICO SENADO,LAURA CRISTINA AHUMADA GARCIA,0,18,0.16%,0.0%
BELEN DE UMBRIA,NACIONAL,PACTO HISTÓRICO SENADO,LEYLA MARLENY RINCON TRUJILLO,0,18,0.16%,0.0%
BELEN DE UMBRIA,NACIONAL,PACTO HISTÓRICO SENADO,LILIA CLEMENCIA SOLANO RAMIREZ,0,18,0.16%,0.0%
BELEN DE UMBRIA,NACIONAL,PACTO HISTÓRICO SENADO,LINIBETH CRUZ BAQUERO,0,18,0.16%,0.0%
BELEN DE UMBRIA,NACIONAL,PACTO HISTÓRICO SENADO,LUIS ENRIQUE FLOREZ AGAMEZ,0,18,0.16%,0.0%
BELEN DE UMBRIA,NACIONAL,PACTO HISTÓRICO SENADO,LUIS GUILLERMO DUARTE ESCOBAR,0,18,0.16%,0.0%
BELEN DE UMBRIA,NACIONAL,PACTO HISTÓRICO SENADO,LUIS GUILLERMO PEREZ CASAS,0,18,0.16%,0.0%
BELEN DE UMBRIA,NACIONAL,PACTO HISTÓRICO SENADO,MARIA EUGENIA LONDOÑO OCAMPO,0,18,0.16%,0.0%
BELEN DE UMBRIA,NACIONAL,PACTO HISTÓRICO SENADO,MARTIN ALONSO CAICEDO CARABALI,0,18,0.16%,0.0%
BELEN DE UMBRIA,NACIONAL,PACTO HISTÓRICO SENADO,MARY ANNE ANDREA PERDOMO GUTIERREZ,0,18,0.16%,0.0%
BELEN DE UMBRIA,NACIONAL,PACTO HISTÓRICO SENADO,MARY JURADO PALOMINO,0,18,0.16%,0.0%
BELEN DE UMBRIA,NACIONAL,PACTO HISTÓRICO SENADO,MIGUEL HERNAN HERNANDEZ SANCHEZ,0,18,0.16%,0.0%
BELEN DE UMBRIA,NACIONAL,PACTO HISTÓRICO SENADO,MIGUEL HERNANDO MORENO ARCINIEGAS,0,18,0.16%,0.0%
BELEN DE UMBRIA,NACIONAL,PACTO HISTÓRICO SENADO,MIGUEL VILLANUEVA VARGAS,0,18,0.16%,0.0%
BELEN DE UMBRIA,NACIONAL,PACTO HISTÓRICO SENADO,MYRIAM TAMARA CARRERO,0,18,0.16%,0.0%
BELEN DE UMBRIA,NACIONAL,PACTO HISTÓRICO SENADO,NELLYS MARIA CADENA ROJAS,0,18,0.16%,0.0%
BELEN DE UMBRIA,NACIONAL,PACTO HISTÓRICO SENADO,NINFA HERRERA DOMINGUEZ,0,18,0.16%,0.0%
BELEN DE UMBRIA,NACIONAL,PACTO HISTÓRICO SENADO,NUBIA ENRIQUEZ HERNANDEZ,0,18,0.16%,0.0%
BELEN DE UMBRIA,NACIONAL,PACTO HISTÓRICO SENADO,OMAR ANDRES CAMACHO MORALES,0,18,0.16%,0.0%
BELEN DE UMBRIA,NACIONAL,PACTO HISTÓRICO SENADO,ORLANDO MIGUEL DE LA HOZ GARCIA,0,18,0.16%,0.0%
BELEN DE UMBRIA,NACIONAL,PACTO HISTÓRICO SENADO,ORLANDO RAFAEL MERCADO VALETA,0,18,0.16%,0.0%
BELEN DE UMBRIA,NACIONAL,PACTO HISTÓRICO SENADO,ORSINIA PATRICIA POLANCO JUSAYU,0,18,0.16%,0.0%
BELEN DE UMBRIA,NACIONAL,PACTO HISTÓRICO SENADO,OSCAR JULIO RINCON HERNANDEZ,0,18,0.16%,0.0%
BELEN DE UMBRIA,NACIONAL,PACTO HISTÓRICO SENADO,PEDRO HERNANDO FLOREZ PORRAS,0,18,0.16%,0.0%
BELEN DE UMBRIA,NACIONAL,PACTO HISTÓRICO SENADO,PLUTARCO TAFUR,0,18,0.16%,0.0%
BELEN DE UMBRIA,NACIONAL,PACTO HISTÓRICO SENADO,ROBERT DAZA GUEVARA,0,18,0.16%,0.0%
BELEN DE UMBRIA,NACIONAL,PACTO HISTÓRICO SENADO,ROLANDO QUINTERO RAMIREZ,0,18,0.16%,0.0%
BELEN DE UMBRIA,NACIONAL,PACTO HISTÓRICO SENADO,ROSA DEL CARMEN PEREZ TOVAR,0,18,0.16%,0.0%
